2025-08-06 13:44:55,862 [INFO] app.utils.logging_config [logging_config.py:84]: Logging configuration initialized
2025-08-06 13:44:55,862 [INFO] app.utils.logging_config [logging_config.py:85]: Log directory: /home/ubuntu/crypto-0DTE-system/backend/logs
2025-08-06 13:45:16,283 [INFO] app.utils.logging_config [logging_config.py:84]: Logging configuration initialized
2025-08-06 13:45:16,284 [INFO] app.utils.logging_config [logging_config.py:85]: Log directory: /home/ubuntu/crypto-0DTE-system/backend/logs
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-08-06 13:45:16,422 [DEBUG] passlib.registry [registry.py:296]: registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-08-06 13:45:16,428 [ERROR] fastapi [utils.py:114]: Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

2025-08-06 13:45:48,434 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:48,785 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:49,136 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:49,487 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:49,838 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:50,189 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:50,540 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:50,891 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:51,242 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:51,593 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:51,944 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:52,295 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:52,646 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:52,997 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:53,348 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:53,699 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:54,050 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:54,401 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:54,752 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:55,103 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:55,454 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:55,805 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:56,156 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:56,507 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:56,858 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:57,209 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:57,560 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:57,911 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:58,262 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:58,613 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:58,964 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:59,315 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:45:59,666 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
